exchangeIDs	exchangeMets	exp_HS_578T	HS_578T	exp_RPMI_8226	RPMI_8226	exp_HT29	HT29	exp_MALME_3M	MALME_3M	exp_SR	SR	exp_UO_31	UO_31	exp_MDMAMB_231	MDMAMB_231	exp_HOP62	HOP62	exp_NCI_H226	NCI_H226	exp_HOP92	HOP92	exp_O_786	O_786
HMR_9061	alanine	0.056209087	-0.00357477472935683	0.014127935	-0.0185355359575566	0.055245815	-0.0207317236676531	0.022787714	-0.0209824267337525	0.086767953	-0.0035658441735683	0.025716586	-0.0121075578322493	0.018852115	-0.014056768209445	0.009601013	-0.0112452314537691	0.012695001	-0.00356692721905904	0.032353203	-0.00722341601820201	0.0076389	-0.00125324050429101
HMR_9062	asparagine	-0.00571363	-0.00160510023767302	-0.002018538	-0.00832259244940556	-0.002396685	-0.00930869694055058	-0.004913882	-0.00942126446758293	-0.001222105	-0.00160109035221059	0.000345758	-0.00543638282843063	-0.001988739	-0.00631159267424779	-0.001628876	-0.00504545410473229	-0.001922615	-0.00160039103264973	-0.002382279	-0.00324336710574017	-0.002440472	-0.000562714236166952
HMR_9063	glutamine	-0.226698917	-0.724375777120363	-0.146252447	-0.014328273740211	-0.228850691	-0.0160259629123615	-0.122203241	-0.0162197605002385	-0.219496506	-0.722630404759926	-0.124230534	-0.00935934107020947	-0.078432974	-0.0108661127074403	-0.091938612	-0.00868631354902389	-0.094750789	-0.722250530379816	-0.123594044	-0.00558381922622684	-0.109775824	-0.253950845282452
HMR_9064	tyrosine	-0.007986935	-0.00122048666364515	-0.003674763	-0.00632833567215665	-0.008123502	-0.00707815013991094	-0.004482545	-0.0071637442743319	-0.006833216	-0.00121743762557589	-0.002693864	-0.0041337186207063	-0.003180849	-0.00479921098039803	-0.00311885	-0.00383646410506225	-0.004976546	-0.00121690587673078	-0.004926558	-0.00246619258096929	-0.003969672	-0.000427876841935238
HMR_9066	arginine	-0.027206388	-0.00219096179044043	-0.006832754	-0.0113603385172323	-0.011382525	-0.0127063711267674	-0.00129978	-0.0128600257987833	-0.005431378	-0.00218548829686911	-0.006102876	-0.0074206624457085	-0.007139201	-0.00861532386671895	-0.001574063	-0.00688704474613702	-0.00338457	-0.00218453372568333	-0.012814136	-0.00442719603066664	-0.009856139	-0.000768104920454082
HMR_9067	glycine	-0.000802262	-0.36386885419395	-0.000306523	-0.016747428059482	0.003908824	-0.0187317513487671	0.016061208	-0.018958269296422	0.008171299	-0.362959831570677	0.004334714	-0.0109451577068329	0.006385996	-0.0127007233497621	0.002939872	-0.0101528916813003	0.000604886	-0.3628012990371	-0.00039991	-0.00652657902018903	0.0025653	-0.127564733682635
HMR_9068	proline	0.000605661	-0.00220407612468221	-0.000675569	-0.0114283375471856	0.005380916	-0.0127824270391451	-0.001069608	-0.0129370014345151	0.00710491	-0.00219856986868459	0.001186608	-0.00746507994674984	0.001436971	-0.0086668921949673	0.001361038	-0.00692826819746921	0.002203858	-0.00219760958376815	0.002435376	-0.00445369568426779	0.000231007	-0.000772702529003687
HMR_9069	serine	-0.0325857	-0.00411847627108409	-0.016314407	-0.0177021118856259	-0.033339735	-0.01978803214597	-0.024670565	-0.0201945244484834	-0.031649758	-0.0046833734341669	-0.011636228	-0.0115474618375013	-0.016568732	-0.10374040833824	-0.017833616	-0.0107233306460472	-0.021499214	-0.00408823946407586	-0.022222852	-0.00689862536715612	-0.030117158	-0.00119689032339597
HMR_9070	aspartate	-0.001934168	-0.00693570049263725	-0.000782986	-0.0155524901154345	-0.004150227	-1.96086406502966	0.001500354	-0.0172397019601167	-0.012462967	-0.00693389348178314	0.000128843	-1.22610936184172	-0.00113204	-1.34225165524079	-0.006761827	-1.13066320324517	0.002611711	-0.00693086491606981	-0.000494245	-0.733367358629351	-0.000684778	-0.00243325089613526
HMR_9071	glutamate	0.02678411	0	0.056588804	-1.8887105250363	0.042193442	-0.169026039635105	0.016112564	-2.13840658141194	0.011390914	0	0.038522979	-0.0177500312119482	0.00917449	-0.101881596427826	0.016202008	-0.023769349435393	0.01664521	0	0.015988165	-0.00870391794452931	0.018807129	0
HMR_9083	choline	-0.002044274	-0.000997916317469201	-0.000545279	-0.00517428794412754	-0.000966912	-0.00578736477219524	-0.001938647	-0.00585734979207511	-0.000844902	-0.000995423307973454	-0.000249379	-0.00338324917858005	-0.000990661	-0.00392401743580952	-0.000451292	-0.00313683897240814	-0.001591875	-0.000994988529892602	-0.00136736	-0.00201645285596195	-0.000571763	-0.000349848380283906
HMR_9087	ornithine	0.007885861	0	0.000643202	0	0.003060358	9.59915484553986e-07	-0.002311655	0	-0.001427155	0	0.001458248	0	0.001948405	0.0557877185846621	0.001635996	0	-0.001200326	0	0.009506915	0	0.01603422	0
HMR_9133	pyruvate	2.51e-07	0	6.64e-08	0	1.15e-07	0	2.87e-07	0	1.52e-07	0	5.61e-08	0	5.85e-08	0	3.08e-08	0	4.95e-08	0	1.05e-07	0	5.76e-08	0
HMR_9135	L-lactate	1.392205968	4.46955435220139	0.679121284	12.0068815593617	1.166895089	15.3711621301582	0.932104298	13.5987406454645	1.118142634	4.47079784803062	0.767588362	9.08302703439724	0.743240244	10.5061558197495	0.317551752	8.40427095982279	0.552731028	4.47290436794181	0.687740829	5.40975909188026	0.992967126	1.57240646102538
HMR_9146	folate	4.25e-05	-0.72495211060611	-5.73e-06	-0.00403329481920885	-2.34e-06	-0.00450926095460325	1e-05	-0.00472127601963307	8.51e-06	-0.7194759628993	-9.39e-06	-0.00262897387618836	8.43e-07	-0.00406313245976087	-3.16e-06	-0.00243680338980571	-6.98e-06	-0.719161712292689	-1.4e-05	-0.0015718005926517	-1.4e-05	-0.252864784516616
HMR_9259	AKG	2.25e-05	0.717304961643446	1.03e-05	1.86637425334667	1.33e-05	0.144044209007314	1.95e-05	2.11312362386007	1.05e-05	0.715577253700173	6.34e-06	0.00316092411705153	4.48e-06	0.0291560527543175	8.71e-06	0.0102293408305206	2.8e-06	0.715195178925795	8.67e-06	0	1.24e-05	0.251471966744661
HMR_9292	L-carnitine	-1.19e-05	0	-2.09e-05	0	-2.46e-05	0	-1.83e-05	0	-4.72e-05	0	1.17e-06	0	-5.56e-06	0	-2.19e-05	0	-1.2e-05	0	-2.58e-05	0	9.89e-06	0
