ENSG00000198888,ENSP00000354687,P03886
ENSG00000130066,ENSP00000368555,
ENSG00000130021,ENSP00000370467,Q08623
ENSG00000134758,ENSP00000462165,
ENSG00000134758,ENSP00000462498,
ENSG00000130021,ENSP00000406260,Q08623
ENSG00000168818,ENSP00000426648,
ENSG00000130021,ENSP00000396452,Q08623
ENSG00000130021,ENSP00000430995,
ENSG00000134758,ENSP00000257190,Q8WVD3
ENSG00000134758,ENSP00000463153,
ENSG00000149792,ENSP00000434222,
ENSG00000130021,ENSP00000441208,Q08623
ENSG00000104529,ENSP00000388261,P29692
ENSG00000134758,ENSP00000463659,
ENSG00000104529,ENSP00000317399,P29692
ENSG00000129757,ENSP00000370101,
ENSG00000168818,ENSP00000305810,Q9P2W9
ENSG00000130066,ENSP00000368556,
ENSG00000104529,ENSP00000410059,P29692
ENSG00000129757,ENSP00000413720,P49918
ENSG00000064999,ENSP00000353518,Q92625
ENSG00000118898,ENSP00000340510,O60437
ENSG00000129757,ENSP00000411257,P49918
ENSG00000130066,ENSP00000368572,P21673
ENSG00000149792,ENSP00000434190,Q13405
ENSG00000149792,ENSP00000437177,
ENSG00000129757,ENSP00000411552,P49918
ENSG00000118898,ENSP00000465640,
ENSG00000118898,ENSP00000467699,
ENSG00000236759,ENSP00000398286,
ENSG00000169607,ENSP00000305204,Q8IYA6
ENSG00000168818,ENSP00000422376,
ENSG00000149792,ENSP00000279242,Q13405
ENSG00000196526,ENSP00000353402,Q8N556
ENSG00000236759,ENSP00000403402,
ENSG00000149792,ENSP00000436740,
ENSG00000149792,ENSP00000434052,
ENSG00000169607,ENSP00000414834,
ENSG00000236759,ENSP00000411035,Q96KQ7
ENSG00000011105,ENSP00000412908,
ENSG00000104529,ENSP00000484536,
ENSG00000236759,ENSP00000392305,Q96KQ7
ENSG00000196526,ENSP00000371983,Q8N556
ENSG00000196526,ENSP00000483962,
ENSG00000236759,ENSP00000416771,
ENSG00000157578,ENSP00000288350,O95447
ENSG00000057704,ENSP00000261226,Q9ULS5
ENSG00000057704,ENSP00000449888,
ENSG00000196526,ENSP00000351245,Q8N556
ENSG00000057704,ENSP00000450078,
ENSG00000196526,ENSP00000410689,Q8N556
ENSG00000157578,ENSP00000351008,O95447
ENSG00000011105,ENSP00000011898,O75954
ENSG00000230685,ENSP00000398056,O00299
ENSG00000157578,ENSP00000475187,
ENSG00000230685,ENSP00000409979,O00299
ENSG00000132821,ENSP00000362560,Q96N03
ENSG00000084453,ENSP00000305974,P46721
ENSG00000174748,ENSP00000309334,P61313
ENSG00000132821,ENSP00000362558,Q96N03
ENSG00000174748,ENSP00000387925,
ENSG00000011105,ENSP00000491848,
ENSG00000179886,ENSP00000421489,Q53EQ6
ENSG00000132821,ENSP00000406537,Q96N03
ENSG00000230685,ENSP00000408094,O00299
ENSG00000011105,ENSP00000384488,
ENSG00000230685,ENSP00000413330,O00299
ENSG00000174748,ENSP00000405590,
ENSG00000161960,ENSP00000464550,
ENSG00000230685,ENSP00000480256,O00299
ENSG00000011105,ENSP00000444799,O75954
ENSG00000157578,ENSP00000404521,
ENSG00000174748,ENSP00000416692,P61313
ENSG00000174748,ENSP00000411176,
ENSG00000127554,ENSP00000456432,
ENSG00000174748,ENSP00000388529,P61313
ENSG00000175305,ENSP00000429089,O96020
ENSG00000136238,ENSP00000258737,P63000
ENSG00000177200,ENSP00000457466,Q3L8U1
ENSG00000157578,ENSP00000405598,
ENSG00000157578,ENSP00000400086,
ENSG00000157578,ENSP00000405130,
ENSG00000177200,ENSP00000456793,
ENSG00000157578,ENSP00000412691,
ENSG00000084453,ENSP00000440154,
ENSG00000127554,ENSP00000248114,P55789
ENSG00000136238,ENSP00000348461,P63000
ENSG00000174748,ENSP00000390193,P61313
ENSG00000177200,ENSP00000455307,Q3L8U1
ENSG00000157578,ENSP00000395593,
ENSG00000127554,ENSP00000456189,
ENSG00000084453,ENSP00000394854,
ENSG00000157578,ENSP00000414784,
ENSG00000157578,ENSP00000407065,
ENSG00000177200,ENSP00000457929,
ENSG00000157578,ENSP00000401084,
ENSG00000276357,ENSP00000479299,P43630
ENSG00000174748,ENSP00000346867,P61313
ENSG00000127554,ENSP00000455885,
ENSG00000084453,ENSP00000438348,
ENSG00000174748,ENSP00000408243,
ENSG00000157578,ENSP00000370046,O95447
ENSG00000156928,ENSP00000419370,Q96EH3
ENSG00000127561,ENSP00000455344,
ENSG00000168824,ENSP00000388823,P42857
ENSG00000276357,ENSP00000479519,
ENSG00000254827,ENSP00000487968,Q8N1D0
ENSG00000177200,ENSP00000381522,Q3L8U1
ENSG00000254827,ENSP00000487669,Q8N1D0
ENSG00000174748,ENSP00000483260,P61313
ENSG00000177200,ENSP00000460155,
ENSG00000143379,ENSP00000435922,
ENSG00000168824,ENSP00000426358,P42857
ENSG00000254827,ENSP00000488024,Q8N1D0
ENSG00000174748,ENSP00000398788,P61313
ENSG00000084453,ENSP00000403638,
ENSG00000175305,ENSP00000379437,
ENSG00000084453,ENSP00000416190,
ENSG00000168824,ENSP00000421841,P42857
ENSG00000205882,ENSP00000435010,Q4QY38
ENSG00000084453,ENSP00000409314,
ENSG00000168824,ENSP00000425423,P42857
ENSG00000163703,ENSP00000380355,Q96HD1
ENSG00000205882,ENSP00000371640,Q4QY38
ENSG00000118894,ENSP00000389710,Q96G04
ENSG00000186517,ENSP00000356995,
ENSG00000168824,ENSP00000408833,P42857
ENSG00000084453,ENSP00000390572,
ENSG00000084453,ENSP00000407462,
ENSG00000084453,ENSP00000401195,
ENSG00000175305,ENSP00000430060,
ENSG00000084453,ENSP00000409691,
ENSG00000186517,ENSP00000356992,Q7Z6I6
ENSG00000168824,ENSP00000425345,P42857
ENSG00000118894,ENSP00000398502,Q96G04
ENSG00000175305,ENSP00000428988,
ENSG00000084453,ENSP00000390672,
ENSG00000186517,ENSP00000356994,
ENSG00000175305,ENSP00000430875,
ENSG00000163703,ENSP00000373322,Q96HD1
ENSG00000084453,ENSP00000392124,
ENSG00000168824,ENSP00000425803,
ENSG00000084453,ENSP00000410338,
ENSG00000168824,ENSP00000480081,P42857
ENSG00000186517,ENSP00000431291,
ENSG00000168824,ENSP00000381049,P42857
ENSG00000127561,ENSP00000248121,O43761
ENSG00000186517,ENSP00000356997,
ENSG00000175305,ENSP00000309181,O96020
ENSG00000161960,ENSP00000293831,P60842
ENSG00000163703,ENSP00000393643,Q96HD1
ENSG00000186517,ENSP00000431387,
ENSG00000161960,ENSP00000461921,
ENSG00000127561,ENSP00000454756,
ENSG00000163703,ENSP00000321856,Q96HD1
ENSG00000121351,ENSP00000437357,P10997
ENSG00000127561,ENSP00000455577,
ENSG00000121351,ENSP00000240652,P10997
ENSG00000121351,ENSP00000445711,
ENSG00000127561,ENSP00000481324,
ENSG00000121351,ENSP00000445980,
ENSG00000121351,ENSP00000437559,
ENSG00000163703,ENSP00000411021,
ENSG00000118894,ENSP00000464781,
ENSG00000143434,ENSP00000357909,Q9H3T2
ENSG00000143434,ENSP00000357908,Q9H3T2
ENSG00000118894,ENSP00000464773,
ENSG00000075643,ENSP00000261326,Q96EN8
ENSG00000163703,ENSP00000406556,
ENSG00000143434,ENSP00000357910,Q9H3T2
ENSG00000161960,ENSP00000462275,
ENSG00000143434,ENSP00000344148,Q9H3T2
ENSG00000118894,ENSP00000468599,
ENSG00000161960,ENSP00000463634,
ENSG00000118894,ENSP00000467790,
ENSG00000161960,ENSP00000463821,
ENSG00000161960,ENSP00000463486,P60842
ENSG00000163704,ENSP00000295984,Q5FWE3
ENSG00000136231,ENSP00000258729,O00425
ENSG00000143434,ENSP00000483227,
ENSG00000161960,ENSP00000463366,
ENSG00000189350,ENSP00000384897,
ENSG00000009724,ENSP00000383690,O00187
ENSG00000161960,ENSP00000462753,
ENSG00000163704,ENSP00000392511,Q5FWE3
ENSG00000177200,ENSP00000457355,
ENSG00000143434,ENSP00000482163,
ENSG00000189339,ENSP00000481694,P0CK96
ENSG00000189350,ENSP00000402415,
ENSG00000163704,ENSP00000404512,Q5FWE3
ENSG00000161960,ENSP00000462904,
ENSG00000226634,ENSP00000390549,
ENSG00000161960,ENSP00000462741,
ENSG00000009724,ENSP00000383691,O00187
ENSG00000177200,ENSP00000456415,
ENSG00000189339,ENSP00000484635,P0CK96
ENSG00000161960,ENSP00000464066,
ENSG00000161960,ENSP00000462372,
ENSG00000189350,ENSP00000368876,Q6ZUX3
ENSG00000163170,ENSP00000331369,Q53S33
ENSG00000189339,ENSP00000478733,
ENSG00000144481,ENSP00000323926,Q7Z2W7
ENSG00000161960,ENSP00000462719,
ENSG00000103184,ENSP00000251170,O43304
ENSG00000147813,ENSP00000478911,
ENSG00000161960,ENSP00000463380,
ENSG00000163170,ENSP00000295326,Q53S33
ENSG00000103184,ENSP00000468423,
ENSG00000177200,ENSP00000462685,
ENSG00000177200,ENSP00000462008,
ENSG00000189350,ENSP00000396739,
ENSG00000176194,ENSP00000320209,O60543
ENSG00000227472,ENSP00000397440,Q9UDY6
ENSG00000144481,ENSP00000396745,
ENSG00000177200,ENSP00000396345,Q3L8U1
ENSG00000226634,ENSP00000389552,O95865
ENSG00000179270,ENSP00000332809,A6NGG8
ENSG00000177200,ENSP00000478361,
ENSG00000162298,ENSP00000294256,Q86TM6
ENSG00000144481,ENSP00000347956,
ENSG00000144481,ENSP00000386771,Q7Z2W7
ENSG00000227472,ENSP00000393787,Q9UDY6
ENSG00000226634,ENSP00000402594,O95865
ENSG00000162298,ENSP00000366395,Q86TM6
ENSG00000176194,ENSP00000429238,
ENSG00000162298,ENSP00000302035,Q86TM6
ENSG00000144481,ENSP00000414198,
ENSG00000144481,ENSP00000390609,
ENSG00000128908,ENSP00000355205,Q9ULG1
ENSG00000182093,ENSP00000327716,O00258
ENSG00000143379,ENSP00000271640,Q15047
ENSG00000136231,ENSP00000395936,
ENSG00000144481,ENSP00000404423,
ENSG00000182093,ENSP00000485555,
ENSG00000143379,ENSP00000409379,
ENSG00000143379,ENSP00000357958,Q15047
ENSG00000226634,ENSP00000409396,O95865
ENSG00000128908,ENSP00000453677,
ENSG00000143379,ENSP00000436148,
ENSG00000226634,ENSP00000394578,
ENSG00000143379,ENSP00000357965,Q15047
ENSG00000182093,ENSP00000381737,O00258
ENSG00000226634,ENSP00000410144,
ENSG00000143379,ENSP00000357959,
ENSG00000182093,ENSP00000409030,
ENSG00000182093,ENSP00000370089,
ENSG00000143379,ENSP00000432348,
ENSG00000182093,ENSP00000370084,O00258
ENSG00000128908,ENSP00000452806,
ENSG00000143379,ENSP00000357960,
ENSG00000128908,ENSP00000454057,
ENSG00000110628,ENSP00000307859,Q96BI1
ENSG00000187735,ENSP00000395483,P23193
ENSG00000143379,ENSP00000407831,
ENSG00000182093,ENSP00000485215,
ENSG00000110628,ENSP00000311139,Q96BI1
ENSG00000182093,ENSP00000410228,
ENSG00000007237,ENSP00000410108,O60861
ENSG00000128908,ENSP00000384686,Q9ULG1
ENSG00000196408,ENSP00000348435,Q8NFA2
ENSG00000110628,ENSP00000392072,
ENSG00000162298,ENSP00000436984,Q86TM6
ENSG00000110628,ENSP00000369948,Q96BI1
ENSG00000182093,ENSP00000485087,
ENSG00000110628,ENSP00000433019,
ENSG00000196408,ENSP00000346195,Q8NFA2
ENSG00000162298,ENSP00000431215,
ENSG00000007237,ENSP00000322608,O60861
ENSG00000162298,ENSP00000432166,
ENSG00000162298,ENSP00000432888,
ENSG00000162298,ENSP00000431720,
ENSG00000169554,ENSP00000490673,
ENSG00000161956,ENSP00000314029,Q9H4L4
ENSG00000169554,ENSP00000490723,
ENSG00000169554,ENSP00000490508,
ENSG00000169554,ENSP00000490141,
ENSG00000181544,ENSP00000326819,Q8NB91
ENSG00000196408,ENSP00000380450,Q8NFA2
ENSG00000151348,ENSP00000431173,Q93063
ENSG00000161956,ENSP00000463358,
ENSG00000169554,ENSP00000490872,
ENSG00000135119,ENSP00000257575,Q96EX2
ENSG00000169554,ENSP00000490934,
ENSG00000196408,ENSP00000456800,Q8NFA2
ENSG00000151348,ENSP00000433827,
ENSG00000161956,ENSP00000482398,
ENSG00000181544,ENSP00000397849,
ENSG00000135119,ENSP00000385669,Q96EX2
ENSG00000161956,ENSP00000479187,
ENSG00000196408,ENSP00000454644,
ENSG00000128908,ENSP00000483661,
ENSG00000181544,ENSP00000381378,Q8NB91
ENSG00000161956,ENSP00000464172,
ENSG00000135119,ENSP00000321405,
ENSG00000161956,ENSP00000462461,
ENSG00000161956,ENSP00000403712,Q9H4L4
ENSG00000198832,ENSP00000384564,Q8WWX9
ENSG00000130988,ENSP00000253303,Q15493
ENSG00000151348,ENSP00000434716,
ENSG00000135119,ENSP00000447294,
ENSG00000135119,ENSP00000376332,Q96EX2
ENSG00000187735,ENSP00000428426,P23193
ENSG00000130988,ENSP00000338400,Q15493
ENSG00000151348,ENSP00000351509,Q93063
ENSG00000135119,ENSP00000483051,
ENSG00000071889,ENSP00000352955,P98173
ENSG00000151348,ENSP00000342656,Q93063
ENSG00000123737,ENSP00000243498,Q06265
ENSG00000169032,ENSP00000302486,Q02750
ENSG00000198832,ENSP00000383155,Q8WWX9
ENSG00000130988,ENSP00000406568,Q15493
ENSG00000005469,ENSP00000413575,Q9UKG9
ENSG00000130988,ENSP00000380365,Q15493
ENSG00000007237,ENSP00000407552,O60861
ENSG00000169032,ENSP00000456438,
ENSG00000005469,ENSP00000404867,Q9UKG9
ENSG00000007237,ENSP00000464240,O60861
ENSG00000005469,ENSP00000331981,Q9UKG9
ENSG00000278856,ENSP00000483156,
ENSG00000187735,ENSP00000429192,
ENSG00000151348,ENSP00000379032,Q93063
ENSG00000071889,ENSP00000358657,P98173
ENSG00000005469,ENSP00000411983,
ENSG00000187735,ENSP00000428370,
ENSG00000149806,ENSP00000435370,P35544
ENSG00000149806,ENSP00000435370,P62861
ENSG00000149806,ENSP00000431822,P35544
ENSG00000149806,ENSP00000431822,P62861
ENSG00000187735,ENSP00000428868,
ENSG00000163032,ENSP00000384014,P62760
ENSG00000198832,ENSP00000480176,
ENSG00000149806,ENSP00000436110,
ENSG00000163032,ENSP00000405511,
ENSG00000149806,ENSP00000434440,P35544
ENSG00000149806,ENSP00000434440,P62861
ENSG00000142444,ENSP00000270502,Q9BSF4
ENSG00000071889,ENSP00000416146,P98173
ENSG00000187735,ENSP00000429182,
ENSG00000149806,ENSP00000279259,
ENSG00000174446,ENSP00000457892,O75971
ENSG00000278856,ENSP00000481188,
ENSG00000142444,ENSP00000466926,
ENSG00000187735,ENSP00000430450,
ENSG00000149806,ENSP00000434680,
ENSG00000123737,ENSP00000368984,Q06265
ENSG00000149806,ENSP00000433139,
ENSG00000174446,ENSP00000378954,O75971
ENSG00000187735,ENSP00000491445,
ENSG00000113569,ENSP00000231498,O75694
ENSG00000187735,ENSP00000492389,
ENSG00000149806,ENSP00000413848,
ENSG00000163032,ENSP00000295156,P62760
ENSG00000123737,ENSP00000423476,
ENSG00000187735,ENSP00000491370,
ENSG00000187735,ENSP00000492551,
ENSG00000163032,ENSP00000390124,
ENSG00000174446,ENSP00000454421,O75971
ENSG00000007237,ENSP00000463873,O60861
ENSG00000144644,ENSP00000282538,Q6ZQY3
ENSG00000123737,ENSP00000421845,
ENSG00000174446,ENSP00000455680,
ENSG00000007237,ENSP00000464088,
ENSG00000163032,ENSP00000384719,P62760
ENSG00000123737,ENSP00000422205,
ENSG00000123737,ENSP00000425782,
ENSG00000007237,ENSP00000443265,O60861
ENSG00000144644,ENSP00000427059,Q6ZQY3
ENSG00000007237,ENSP00000379421,
ENSG00000174446,ENSP00000319597,O75971
ENSG00000144647,ENSP00000408992,Q8NAT1
ENSG00000123737,ENSP00000424504,
ENSG00000007237,ENSP00000463527,O60861
ENSG00000103174,ENSP00000310998,Q9UK23
ENSG00000174446,ENSP00000455626,
ENSG00000103174,ENSP00000371381,Q9UK23
ENSG00000144647,ENSP00000344125,Q8NAT1
ENSG00000174446,ENSP00000308439,O75971
ENSG00000174446,ENSP00000456716,
ENSG00000073150,ENSP00000159647,Q96RD6
ENSG00000101407,ENSP00000362547,O43156
ENSG00000283201,ENSP00000478939,
ENSG00000007237,ENSP00000462304,
ENSG00000113569,ENSP00000371265,O75694
ENSG00000101407,ENSP00000362546,O43156
ENSG00000007237,ENSP00000464494,
ENSG00000007237,ENSP00000462897,
ENSG00000073150,ENSP00000379183,Q96RD6
ENSG00000196081,ENSP00000413411,A8MTY0
ENSG00000101407,ENSP00000477545,
ENSG00000007237,ENSP00000463551,
ENSG00000196081,ENSP00000473253,
ENSG00000129245,ENSP00000250113,P51116
ENSG00000196081,ENSP00000471547,
ENSG00000101407,ENSP00000407270,O43156
ENSG00000073150,ENSP00000384148,
ENSG00000085185,ENSP00000484149,
ENSG00000003096,ENSP00000360949,
ENSG00000177047,ENSP00000369578,P05000
ENSG00000085185,ENSP00000476643,
ENSG00000136231,ENSP00000480267,O00425
ENSG00000113569,ENSP00000422019,
ENSG00000129245,ENSP00000459230,
ENSG00000137080,ENSP00000369574,P01568
ENSG00000103174,ENSP00000455900,Q9UK23
ENSG00000003096,ENSP00000360943,
ENSG00000003096,ENSP00000360945,
ENSG00000113569,ENSP00000423484,
ENSG00000103174,ENSP00000467385,
ENSG00000145386,ENSP00000274026,P20248
ENSG00000145386,ENSP00000481380,P20248
ENSG00000103174,ENSP00000465949,
ENSG00000129194,ENSP00000439311,O60248
ENSG00000103174,ENSP00000465523,
ENSG00000144381,ENSP00000373620,P10809
ENSG00000129194,ENSP00000355354,O60248
ENSG00000171564,ENSP00000306099,P02675
ENSG00000103174,ENSP00000468270,
ENSG00000144381,ENSP00000393670,
ENSG00000129194,ENSP00000458286,O60248
ENSG00000103174,ENSP00000464994,
ENSG00000003096,ENSP00000262820,Q9P2N7
ENSG00000171522,ENSP00000302846,P35408
ENSG00000116691,ENSP00000235332,Q5JXC2
ENSG00000144381,ENSP00000412717,
ENSG00000144381,ENSP00000390404,
ENSG00000003096,ENSP00000419803,Q9P2N7
ENSG00000184752,ENSP00000449144,
ENSG00000003096,ENSP00000393807,
ENSG00000003096,ENSP00000440707,Q9P2N7
ENSG00000003096,ENSP00000441029,Q9P2N7
ENSG00000143418,ENSP00000454160,
ENSG00000275456,ENSP00000482206,Q99706
ENSG00000141504,ENSP00000269298,Q96F10
ENSG00000003096,ENSP00000444450,Q9P2N7
ENSG00000144381,ENSP00000414446,
ENSG00000184752,ENSP00000448846,
ENSG00000113638,ENSP00000490389,
ENSG00000144381,ENSP00000396460,
ENSG00000113638,ENSP00000490134,
ENSG00000113638,ENSP00000490018,
ENSG00000184752,ENSP00000450096,
ENSG00000144381,ENSP00000402478,
ENSG00000085185,ENSP00000218147,Q5H9F3
ENSG00000140326,ENSP00000454246,
ENSG00000143418,ENSP00000453297,
ENSG00000144381,ENSP00000412227,
ENSG00000166823,ENSP00000300057,Q9BRJ9
ENSG00000137073,ENSP00000368540,Q5T6F2
ENSG00000147813,ENSP00000405670,
ENSG00000144381,ENSP00000340019,P10809
ENSG00000085185,ENSP00000399483,
ENSG00000113638,ENSP00000338533,Q6PID6
ENSG00000085185,ENSP00000416520,
ENSG00000085185,ENSP00000437775,Q5H9F3
ENSG00000114978,ENSP00000379364,Q9H8S9
ENSG00000184752,ENSP00000330737,Q9UI09
ENSG00000171564,ENSP00000398719,
ENSG00000184752,ENSP00000450130,Q9UI09
ENSG00000071889,ENSP00000478650,
ENSG00000171564,ENSP00000426757,
ENSG00000184752,ENSP00000448545,
ENSG00000115761,ENSP00000263837,Q9BSC4
ENSG00000137073,ENSP00000486626,
ENSG00000270757,ENSP00000474534,
ENSG00000152954,ENSP00000367752,Q8IZ57
ENSG00000131143,ENSP00000454869,
ENSG00000236637,ENSP00000412897,P05014
ENSG00000137073,ENSP00000433983,
ENSG00000071889,ENSP00000396243,
ENSG00000152954,ENSP00000367738,
ENSG00000137073,ENSP00000414800,
ENSG00000137073,ENSP00000412954,
ENSG00000152954,ENSP00000367736,
ENSG00000152954,ENSP00000367739,Q8IZ57
ENSG00000115761,ENSP00000371101,Q9BSC4
ENSG00000137073,ENSP00000354039,Q5T6F2
ENSG00000115761,ENSP00000403170,
ENSG00000131143,ENSP00000455437,
ENSG00000186803,ENSP00000369566,P01566
ENSG00000188095,ENSP00000452998,
ENSG00000137073,ENSP00000368541,Q5T6F2
ENSG00000071889,ENSP00000358655,
ENSG00000214042,ENSP00000239347,P01567
ENSG00000147813,ENSP00000401508,Q6XQN6
ENSG00000115761,ENSP00000439663,Q9BSC4
ENSG00000197746,ENSP00000378394,P07602
ENSG00000234829,ENSP00000411940,P01571
ENSG00000188095,ENSP00000342392,Q0VG99
ENSG00000141504,ENSP00000459985,
ENSG00000104976,ENSP00000221573,Q13487
ENSG00000141504,ENSP00000458818,
ENSG00000143418,ENSP00000357950,Q96G23
ENSG00000104976,ENSP00000469475,
ENSG00000147885,ENSP00000369564,P05015
ENSG00000141504,ENSP00000458385,
ENSG00000278248,ENSP00000478604,
ENSG00000157240,ENSP00000287934,Q9UP38
ENSG00000143418,ENSP00000357945,
ENSG00000115541,ENSP00000233893,P61604
ENSG00000197746,ENSP00000488331,
ENSG00000228083,ENSP00000369571,P01570
ENSG00000071889,ENSP00000377202,P98173
ENSG00000115541,ENSP00000387101,
ENSG00000276154,ENSP00000479843,P43632
ENSG00000104976,ENSP00000471962,
ENSG00000140326,ENSP00000348564,Q8IWY9
ENSG00000141655,ENSP00000269485,Q9Y6Q6
ENSG00000115541,ENSP00000386447,
ENSG00000147813,ENSP00000341136,
ENSG00000143418,ENSP00000355020,
ENSG00000140326,ENSP00000455536,
ENSG00000071889,ENSP00000404171,
ENSG00000143418,ENSP00000452810,
ENSG00000183751,ENSP00000454836,Q12788
ENSG00000147813,ENSP00000390949,Q6XQN6
ENSG00000143418,ENSP00000393239,
ENSG00000197746,ENSP00000378392,
ENSG00000143418,ENSP00000394012,
ENSG00000143418,ENSP00000271688,Q96G23
ENSG00000071889,ENSP00000415843,
ENSG00000179913,ENSP00000471733,
ENSG00000197746,ENSP00000480857,
ENSG00000071889,ENSP00000396845,
ENSG00000234078,ENSP00000415730,Q08345
ENSG00000131143,ENSP00000455030,
ENSG00000234078,ENSP00000400393,Q08345
ENSG00000140876,ENSP00000457566,P0C024
ENSG00000179913,ENSP00000321874,Q9Y2A9
ENSG00000071889,ENSP00000401367,
ENSG00000140876,ENSP00000268533,P0C024
ENSG00000223757,ENSP00000413704,Q9Y334
ENSG00000179913,ENSP00000468914,
ENSG00000140876,ENSP00000456363,
ENSG00000141655,ENSP00000465500,Q9Y6Q6
ENSG00000147813,ENSP00000437102,
ENSG00000131143,ENSP00000253452,P13073
ENSG00000234078,ENSP00000401397,Q08345
ENSG00000120948,ENSP00000465240,
ENSG00000140876,ENSP00000387707,P0C024
ENSG00000179913,ENSP00000472638,Q9Y2A9
ENSG00000131143,ENSP00000457513,P13073
ENSG00000197892,ENSP00000427900,Q9NQT8
ENSG00000140876,ENSP00000454617,
ENSG00000071889,ENSP00000407870,
ENSG00000145495,ENSP00000414643,O60337
ENSG00000141655,ENSP00000479567,Q9Y6Q6
ENSG00000197892,ENSP00000429106,
ENSG00000171860,ENSP00000302079,Q16581
ENSG00000131143,ENSP00000457015,P13073
ENSG00000141655,ENSP00000482466,Q9Y6Q6
ENSG00000140876,ENSP00000479582,
ENSG00000171860,ENSP00000444500,
ENSG00000131143,ENSP00000455301,
ENSG00000141655,ENSP00000492422,
ENSG00000071889,ENSP00000397396,
ENSG00000168461,ENSP00000461945,Q13636
ENSG00000131143,ENSP00000456452,
ENSG00000147873,ENSP00000484479,P01569
ENSG00000147813,ENSP00000433245,
ENSG00000145495,ENSP00000426000,
ENSG00000131143,ENSP00000454714,
ENSG00000071889,ENSP00000406340,
ENSG00000197892,ENSP00000429027,
ENSG00000168461,ENSP00000462164,
ENSG00000197892,ENSP00000429201,
ENSG00000234078,ENSP00000397769,Q08345
ENSG00000168461,ENSP00000464046,
ENSG00000234078,ENSP00000416183,Q08345
ENSG00000168461,ENSP00000462561,
ENSG00000144711,ENSP00000273221,Q6DN90
ENSG00000197892,ENSP00000431006,
ENSG00000183751,ENSP00000454735,
ENSG00000234078,ENSP00000415865,
ENSG00000066382,ENSP00000388258,Q15777
ENSG00000144711,ENSP00000478001,
ENSG00000071889,ENSP00000408973,
ENSG00000283247,ENSP00000489712,
ENSG00000135519,ENSP00000257981,Q9ULD8
ENSG00000234078,ENSP00000391243,
ENSG00000131148,ENSP00000471751,
ENSG00000066382,ENSP00000350833,Q15777
ENSG00000144711,ENSP00000480301,
ENSG00000234078,ENSP00000400697,
ENSG00000162222,ENSP00000435282,
ENSG00000234078,ENSP00000399276,
ENSG00000183751,ENSP00000331815,
ENSG00000162222,ENSP00000294161,
ENSG00000234078,ENSP00000392200,
ENSG00000071889,ENSP00000392624,
ENSG00000234078,ENSP00000406200,
ENSG00000162222,ENSP00000325266,Q8N5M4
ENSG00000234078,ENSP00000405579,
ENSG00000162222,ENSP00000434340,Q8N5M4
ENSG00000234078,ENSP00000447357,
ENSG00000157703,ENSP00000288513,Q8N434
ENSG00000234078,ENSP00000449190,Q08345
ENSG00000162222,ENSP00000434137,
ENSG00000066382,ENSP00000432469,
ENSG00000234078,ENSP00000447474,Q08345
ENSG00000157703,ENSP00000393487,
ENSG00000071889,ENSP00000393086,P98173
ENSG00000234078,ENSP00000479204,Q08345
ENSG00000198642,ENSP00000351933,Q9P2J3
ENSG00000066382,ENSP00000431805,
ENSG00000157703,ENSP00000412830,
ENSG00000145495,ENSP00000425930,O60337
ENSG00000183751,ENSP00000481995,
ENSG00000131148,ENSP00000253457,O43402
ENSG00000071889,ENSP00000320521,
ENSG00000145495,ENSP00000274140,O60337
ENSG00000157703,ENSP00000405482,Q8N434
ENSG00000100416,ENSP00000393014,
ENSG00000198824,ENSP00000354730,Q96JM3
ENSG00000157703,ENSP00000417018,Q8N434
ENSG00000131148,ENSP00000391730,O43402
ENSG00000198824,ENSP00000474448,
ENSG00000145495,ENSP00000424512,
ENSG00000248099,ENSP00000321724,P51460
ENSG00000248099,ENSP00000469309,
ENSG00000182083,ENSP00000384563,Q6IFH4
ENSG00000248099,ENSP00000369017,P51460
ENSG00000145495,ENSP00000491579,
ENSG00000178586,ENSP00000493035,
ENSG00000162413,ENSP00000366886,Q9UJP4
ENSG00000178586,ENSP00000322435,Q8NGW1
ENSG00000120235,ENSP00000369558,P05013
ENSG00000162413,ENSP00000366891,Q9UJP4
ENSG00000111971,ENSP00000313380,Q5SRR4
ENSG00000131100,ENSP00000253413,P36543
ENSG00000120235,ENSP00000259555,
ENSG00000174775,ENSP00000380722,P01112
ENSG00000174775,ENSP00000380723,P01112
ENSG00000162413,ENSP00000466089,
ENSG00000131100,ENSP00000382694,P36543
ENSG00000111971,ENSP00000400837,
ENSG00000100416,ENSP00000413880,
ENSG00000162413,ENSP00000468710,
ENSG00000233816,ENSP00000480467,
ENSG00000174775,ENSP00000434023,P01112
ENSG00000162413,ENSP00000466479,
ENSG00000100416,ENSP00000370409,
ENSG00000004948,ENSP00000399552,
ENSG00000100416,ENSP00000398488,
ENSG00000162413,ENSP00000480631,
ENSG00000233816,ENSP00000394494,P01562
ENSG00000131100,ENSP00000382696,P36543
ENSG00000174775,ENSP00000309845,P01112
ENSG00000131100,ENSP00000398932,
ENSG00000116273,ENSP00000366876,Q86YI8
ENSG00000004948,ENSP00000377959,
ENSG00000174775,ENSP00000388246,P01112
ENSG00000174775,ENSP00000407586,P01112
ENSG00000144395,ENSP00000389008,
ENSG00000129214,ENSP00000458816,
ENSG00000004948,ENSP00000389295,
ENSG00000100416,ENSP00000407700,O75648
ENSG00000225141,ENSP00000405389,Q99946
ENSG00000196754,ENSP00000357697,P29034
