"TCGA-A6-3807-01A"	"TCGA-A6-3808-01A"	"TCGA-A6-3810-01A"	"TCGA-AA-3518-01A"	"TCGA-AA-3525-01A"	"TCGA-AA-3526-01A"	"TCGA-AA-3529-01A"	"TCGA-AA-3531-01A"	"TCGA-AA-3534-01A"	"TCGA-AA-3552-01A"	"TCGA-AA-3554-01A"	"TCGA-AA-3561-01A"	"TCGA-AA-3664-01A"	"TCGA-AA-3666-01A"	"TCGA-AA-3672-01A"	"TCGA-AA-3684-01A"	"TCGA-AA-3710-01A"	"TCGA-AA-3715-01A"	"TCGA-AA-3818-01A"	"TCGA-AA-3848-01A"	"TCGA-AA-3864-01A"	"TCGA-AA-3986-01A"	"TCGA-AA-3989-01A"	"TCGA-AA-A004-01A"	"TCGA-AA-A00A-01A"	"TCGA-AA-A00E-01A"	"TCGA-AA-A00F-01A"	"TCGA-AA-A00J-01A"	"TCGA-AA-A00K-01A"	"TCGA-AA-A00N-01A"	"TCGA-AA-A00O-01A"	"TCGA-AA-A00R-01A"	"TCGA-AA-A00U-01A"	"TCGA-AA-A010-01A"	"TCGA-AA-A017-01A"	"TCGA-AA-A01C-01A"	"TCGA-AA-A01D-01A"	"TCGA-AA-A01F-01A"	"TCGA-AA-A01I-01A"	"TCGA-AA-A01K-01A"	"TCGA-AA-A01P-01A"	"TCGA-AA-A01R-01A"	"TCGA-AA-A01S-01A"	"TCGA-AA-A01T-01A"	"TCGA-AA-A01V-01A"	"TCGA-AA-A01X-01A"	"TCGA-AA-A01Z-01A"	"TCGA-AA-A022-01A"	"TCGA-AA-A024-01A"	"TCGA-AA-A029-01A"	"TCGA-AA-A02E-01A"	"TCGA-AA-A02H-01A"	"TCGA-AA-A02J-01A"	"TCGA-AA-A02O-01A"	"TCGA-AA-A02R-01A"	"TCGA-AA-A02Y-01A"	"TCGA-AA-A03F-01A"	"TCGA-AA-A03J-01A"
"ENSG00000125037"	1.71508760028861	0	1.08172252539591	0	3.1798726860852	1.03343121968761	0.837772817017427	0	0	1.88737742290276	0	0.999491472683083	1.94022871792275	0.786081758278619	0	0	0.735328980843322	0	0	0.755050260261425	1.58462555348775	1.03582952596324	1.73876090326817	0.833935127440008	0.943101148607228	1.46848146469649	0	1.04497280513392	0	1.71175753323948	2.16433889672363	0	0.789704444682442	0	3.28465241485083	2.20168763155377	0	2.47613502841008	0.925429300987912	0	0	3.12698594885478	0.930896332869685	0	0	3.80727971017784	2.51723429730531	0.859888086329206	1.11828765485677	2.1020836612623	0	1.0681400995717	0	0.882187074667024	0	2.24632653541626	1.61320538616469	2.6414741425971
"ENSG00000128463"	2.57263140043291	0	1.08172252539591	1.82646631181041	1.5899363430426	4.13372487875046	1.67554563403485	4.01989845950916	0	1.88737742290276	1.0421608900406	1.99898294536617	1.94022871792275	2.35824527483586	0.951642835305683	0.944753601631193	0.735328980843322	0	1.97562587922923	2.26515078078427	0.792312776743876	0	1.73876090326817	0.833935127440008	1.88620229721446	1.46848146469649	0	1.04497280513392	0	0	1.44289259781575	0	1.57940888936488	2.85421810250755	1.31386096594033	1.46779175436918	1.78490608424184	1.23806751420504	1.85085860197582	0	2.25130259100696	1.56349297442739	1.86179266573937	3.04881130013341	0	0.951819927544459	0	0	0	1.4013891075082	1.88099626161091	2.1362801991434	0	1.76437414933405	0	0.748775511805419	2.41980807924704	0.880491380865698
"ENSG00000134153"	1.71508760028861	1.58494766278549	1.08172252539591	0	1.5899363430426	2.06686243937523	0.837772817017427	5.02487307438645	0	0.943688711451382	1.0421608900406	0.999491472683083	1.94022871792275	2.35824527483586	1.90328567061137	1.88950720326239	0.735328980843322	0	0	0.755050260261425	0.792312776743876	1.03582952596324	0.869380451634086	0.833935127440008	0.943101148607228	1.46848146469649	1.88169741459942	0	3.15371977264334	3.42351506647896	0.721446298907877	0.849872546163001	0.789704444682442	0.951406034169184	0.656930482970166	0.73389587718459	1.78490608424184	1.23806751420504	0.925429300987912	2.01621251470826	2.25130259100696	0	0.930896332869685	1.0162704333778	0.972519795544738	0.951819927544459	0	0	1.11828765485677	0.700694553754101	0.940498130805457	1.0681400995717	1.2721378617161	0	0.955137653088623	0	1.61320538616469	0.880491380865698
"ENSG00000131148"	2.57263140043291	1.58494766278549	0	1.82646631181041	1.5899363430426	2.06686243937523	1.67554563403485	1.00497461487729	0	1.88737742290276	2.0843217800812	0.999491472683083	1.94022871792275	1.57216351655724	2.85492850591705	0.944753601631193	2.20598694252997	0	0.987812939614616	1.51010052052285	2.37693833023163	1.03582952596324	2.60814135490226	0.833935127440008	0.943101148607228	2.20272219704473	1.88169741459942	1.04497280513392	1.57685988632167	0	2.88578519563151	1.699745092326	1.57940888936488	0	3.941582897821	0.73389587718459	0	1.23806751420504	1.85085860197582	3.02431877206238	2.25130259100696	3.12698594885478	3.72358533147874	6.09762260026683	0.972519795544738	1.90363985508892	1.25861714865265	1.71977617265841	2.23657530971354	2.1020836612623	0.940498130805457	0	1.2721378617161	0.882187074667024	1.91027530617725	0.748775511805419	0	2.6414741425971
"ENSG00000102119"	3.43017520057722	3.16989532557098	8.6537802031673	3.65293262362082	3.1798726860852	4.13372487875046	1.67554563403485	17.0845684529139	3.7103835067395	5.66213226870829	6.25296534024359	5.9969488360985	6.79080051272962	8.64689934106481	13.3229996942796	4.72376800815596	5.88263184674658	1.64150941425528	8.89031645653154	7.55050260261425	8.71544054418263	2.07165905192647	4.34690225817043	2.50180538232002	5.65860689164337	4.40544439408947	6.58594095109796	4.17989122053568	4.73057965896502	5.13527259971844	7.21446298907877	1.699745092326	3.94852222341221	1.90281206833837	3.941582897821	4.40337526310754	5.35471825272553	4.95227005682016	8.32886370889121	5.04053128677064	5.6282564775174	7.03571838492327	3.72358533147874	11.1789747671559	5.83511877326843	5.71091956526675	2.51723429730531	13.7582093812673	3.3548629645703	4.90486187627871	3.76199252322183	7.47698069700189	5.0885514468644	7.93968367200321	3.82055061235449	5.99020409444335	3.22641077232938	8.80491380865698
"ENSG00000126749"	1.71508760028861	0	1.08172252539591	0.913233155905206	0	2.06686243937523	5.86440971912199	6.02984768926374	1.2367945022465	1.88737742290276	4.16864356016239	0.999491472683083	2.91034307688412	0.786081758278619	2.85492850591705	0.944753601631193	5.14730286590325	3.28301882851056	0.987812939614616	3.0202010410457	3.1692511069755	0	5.21628270980452	0.833935127440008	2.82930344582168	2.20272219704473	2.82254612189913	3.13491841540176	3.15371977264334	0	0	0	5.5279311127771	0	1.9707914489105	2.20168763155377	0	3.71420254261512	2.77628790296374	2.01621251470826	0	3.12698594885478	6.5162743300878	4.06508173351122	0	1.90363985508892	2.51723429730531	2.57966425898762	1.11828765485677	3.50347276877051	0.940498130805457	3.20442029871509	5.0885514468644	4.41093537333512	0.955137653088623	1.49755102361084	3.22641077232938	6.16343966605989
"ENSG00000138080"	63.4582412106785	169.589399918048	89.7829696078608	59.3601551338384	34.9785995469373	50.6381297646931	72.8862350805162	59.2935022777601	63.0765196145715	50.9591904183746	54.1923662821111	41.9786418526895	32.9838882046867	29.0850250563089	19.9844995414193	89.7515921549633	48.5317127356592	86.9999989555299	108.659423357608	50.5883674375155	31.692511069755	55.9347944020148	45.2077834849725	73.3862912147207	38.6671470928963	35.2435551527158	62.0960146817808	48.0687490361603	85.1504338613703	95.8584218614108	56.9942576137223	45.0432449466391	26.0602466745206	76.1124827335347	40.0727594611801	52.8405031572905	101.739646801785	18.5710127130756	65.7054803701418	60.4863754412477	38.2721440471183	19.5436621803424	34.4431643161783	47.7647103687568	94.3344201678395	54.2537358700342	31.4654287163163	19.7774259855717	54.7960950879816	28.7284767039181	51.7273971943001	61.9521257751585	62.3347552240889	41.4627925093501	69.7250486754694	43.4289796847143	32.2641077232938	39.6221121389564
"ENSG00000132205"	1.71508760028861	4.75484298835648	2.16344505079183	0	0	5.16715609843807	2.51331845105228	1.00497461487729	0	0.943688711451382	2.0843217800812	0	1.94022871792275	0	2.85492850591705	2.83426080489358	1.47065796168664	1.64150941425528	0	1.51010052052285	0	2.07165905192647	0.869380451634086	1.66787025488002	1.88620229721446	1.46848146469649	0.940848707299709	2.08994561026784	1.57685988632167	5.13527259971844	0.721446298907877	2.549617638489	0	0	0.656930482970166	0.73389587718459	0	0	1.85085860197582	1.00810625735413	1.12565129550348	2.34523946164109	0.930896332869685	2.03254086675561	0.972519795544738	0.951819927544459	0	1.71977617265841	0	1.4013891075082	0.940498130805457	0	1.2721378617161	0.882187074667024	2.86541295926587	1.49755102361084	0	0
"ENSG00000066629"	0	3.16989532557098	0	0.913233155905206	0	1.03343121968761	0	2.00994922975458	0	0	1.0421608900406	0	0	0	0	0.944753601631193	0	0	2.96343881884385	0	0	5.17914762981619	0	0.833935127440008	0	0	0	0	0	0	1.44289259781575	0	0	0	1.31386096594033	1.46779175436918	1.78490608424184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24632653541626	0	0
"ENSG00000125746"	11.148069401876	11.0946336394984	8.6537802031673	7.30586524724165	3.1798726860852	7.2340185378133	8.37772817017427	5.02487307438645	11.1311505202185	4.71844355725691	8.33728712032478	8.99542325414775	7.760914871691	9.43298109934343	3.80657134122273	11.3370432195743	8.82394777011986	0	4.93906469807308	5.28535182182997	4.75387666046325	9.32246573366914	6.0856631614386	10.8411566567201	2.82930344582168	9.54512952052718	5.64509224379825	10.4497280513392	7.88429943160836	5.13527259971844	14.4289259781575	4.24936273081501	7.10734000214198	11.4168724100302	9.85395724455249	9.54064640339967	8.92453042120922	11.1426076278454	5.55257580592747	3.02431877206238	5.6282564775174	6.25397189770957	6.5162743300878	13.2115156339115	4.86259897772369	15.2291188407113	2.51723429730531	10.3186570359505	14.537739513138	9.10902919880331	13.1669738312764	7.47698069700189	5.0885514468644	7.93968367200321	7.64110122470898	13.4779592124975	8.8726296239058	10.5658965703884
"ENSG00000143924"	7.71789420129874	6.33979065114197	12.980670304751	10.0455647149573	1.5899363430426	13.434605855939	8.37772817017427	23.1144161421777	12.367945022465	15.0990193832221	11.4637697904466	15.9918635629293	16.4919441023434	14.9355534072938	14.2746425295852	12.2817968212055	7.35328980843322	1.64150941425528	6.91469057730231	12.8358544244442	3.96156388371938	13.4657838375221	17.3876090326817	9.17328640184008	11.3172137832867	11.7478517175719	8.46763836569738	12.539673661607	11.0380192042517	8.55878766619739	5.05012409235514	11.898215646282	12.6352711149191	11.4168724100302	9.19702676158233	13.2101257893226	14.2792486739347	13.6187426562554	12.9560102138308	8.06485005883303	10.1308616595313	7.03571838492327	0	12.1952452005337	7.7801583643579	16.1809387682558	0	15.4779855539257	14.537739513138	10.5104183063115	19.7504607469146	11.7495410952887	13.9935164788771	8.82187074667024	13.3719271432407	14.226734724303	9.67923231698815	15.8488448555826
"ENSG00000154380"	0	6.33979065114197	1.08172252539591	0	3.1798726860852	2.06686243937523	3.35109126806971	3.01492384463187	1.2367945022465	0	1.0421608900406	0.999491472683083	3.8804574358455	0	0	0	0	1.64150941425528	1.97562587922923	0	1.58462555348775	1.03582952596324	0	0	0	0.734240732348245	0	1.04497280513392	0	0	0.721446298907877	0	2.36911333404733	0	1.31386096594033	0.73389587718459	1.78490608424184	0	0.925429300987912	2.01621251470826	1.12565129550348	0	1.86179266573937	0	0	0	0	0	2.23657530971354	1.4013891075082	3.76199252322183	0	0	0	0	2.24632653541626	0	0.880491380865698
"ENSG00000149218"	6.00280660101013	4.75484298835648	3.24516757618774	3.65293262362082	3.1798726860852	3.10029365906284	7.53995535315685	5.02487307438645	2.473589004493	3.77475484580553	5.21080445020299	1.99898294536617	2.91034307688412	1.57216351655724	0	6.61327521141835	5.88263184674658	1.64150941425528	1.97562587922923	5.28535182182997	3.1692511069755	1.03582952596324	2.60814135490226	5.00361076464005	0.943101148607228	2.20272219704473	4.70424353649854	5.2248640256696	3.15371977264334	0	4.32867779344726	0.849872546163001	0	5.70843620501511	3.28465241485083	4.40337526310754	0	3.71420254261512	3.70171720395165	2.01621251470826	1.12565129550348	7.81746487213696	5.58537799721811	10.162704333778	3.89007918217895	3.80727971017784	3.77585144595796	5.15932851797524	7.82801358399737	3.50347276877051	5.64298878483274	1.0681400995717	2.5442757234322	1.76437414933405	4.77568826544311	1.49755102361084	0.806602693082345	0.880491380865698
"ENSG00000167136"	0.857543800144305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833935127440008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925429300987912	0	0	0	0.930896332869685	1.0162704333778	0	0	2.51723429730531	0	0	0.700694553754101	0	0	0	0	0	0	0	0
"ENSG00000106991"	0	0	0	0.913233155905206	4.76980902912781	5.16715609843807	1.67554563403485	3.01492384463187	1.2367945022465	0.943688711451382	3.12648267012179	1.99898294536617	1.94022871792275	1.57216351655724	0.951642835305683	0.944753601631193	0.735328980843322	4.92452824276584	0	1.51010052052285	1.58462555348775	0	2.60814135490226	0	2.82930344582168	4.40544439408947	1.88169741459942	1.04497280513392	1.57685988632167	5.13527259971844	2.88578519563151	1.699745092326	0	0	1.31386096594033	0	0	1.23806751420504	3.70171720395165	4.03242502941651	0	0.781746487213696	2.79268899860906	3.04881130013341	0	0.951819927544459	0	0	0	0.700694553754101	0	0	0	0	0	0	0.806602693082345	0.880491380865698
"ENSG00000167280"	0	0	1.08172252539591	0	0	0	0.837772817017427	4.01989845950916	0	0.943688711451382	0	1.99898294536617	0	0	0	0.944753601631193	0	0	0	3.0202010410457	0.792312776743876	0	0.869380451634086	0	0	0	0	1.04497280513392	3.15371977264334	0	1.44289259781575	0	0.789704444682442	0	1.31386096594033	3.66947938592295	0	2.47613502841008	0	0	0	0	5.58537799721811	2.03254086675561	0.972519795544738	0.951819927544459	0	0	0	0	0.940498130805457	1.0681400995717	2.5442757234322	0	0	0.748775511805419	0	1.7609827617314
"ENSG00000074800"	98.617537016595	155.324870952978	100.60019486182	98.6291808377622	96.9861169255987	118.844590264076	121.477058467527	111.552182251379	183.045586332482	105.693135682555	93.7944801036538	100.948638740991	147.457382562129	106.907119125892	157.021067825438	159.663358675672	113.975992030715	167.433960254039	160.025696217568	89.0959307108481	120.431542065069	208.201734718611	65.2035338725565	128.426009625761	153.725487222978	163.735683313659	102.552509095668	108.677171733928	122.99507113309	248.204842319724	67.0945057984326	202.269665986794	178.473204498232	100.849039621934	103.795016309286	125.496194998565	112.449083307236	49.5227005682016	80.5123491859484	81.6566068456844	146.334668415452	107.88101523549	94.9514259527079	143.29413110627	112.81229628319	48.5428163047674	132.154800608529	142.741422330648	135.312806237669	170.268776562247	53.608393455911	70.4972465717321	131.030199756758	160.558047589398	109.840830105192	72.6312246451257	145.995087447905	47.5465345667477
"ENSG00000111674"	0	3.16989532557098	0	0	0	0	0.837772817017427	0	0	0	0	0	0	0.786081758278619	1.90328567061137	0	0	0	2.96343881884385	0	0	5.17914762981619	0	0	0	0	0.940848707299709	2.08994561026784	0	0	0.721446298907877	2.549617638489	0	0	0	1.46779175436918	0	0	0	0	6.75390777302088	2.34523946164109	0.930896332869685	1.0162704333778	0	0	0	10.3186570359505	0	1.4013891075082	1.88099626161091	0	0	1.76437414933405	3.82055061235449	0	0	0
"ENSG00000145293"	0	3.16989532557098	3.24516757618774	4.56616577952603	3.1798726860852	2.06686243937523	2.51331845105228	1.00497461487729	1.2367945022465	3.77475484580553	3.12648267012179	0	2.91034307688412	3.14432703311448	2.85492850591705	1.88950720326239	1.47065796168664	3.28301882851056	2.96343881884385	3.0202010410457	2.37693833023163	3.10748857788971	3.47752180653634	1.66787025488002	4.71550574303614	2.20272219704473	2.82254612189913	3.13491841540176	1.57685988632167	0	1.44289259781575	5.94910782314101	3.15881777872977	0	2.62772193188067	1.46779175436918	3.56981216848369	4.95227005682016	3.70171720395165	4.03242502941651	3.37695388651044	3.12698594885478	3.72358533147874	1.0162704333778	0.972519795544738	1.90363985508892	5.03446859461062	3.43955234531682	3.3548629645703	3.50347276877051	0.940498130805457	5.34070049785849	6.3606893085805	2.64656122400107	1.91027530617725	5.24142858263794	2.41980807924704	3.52196552346279
"ENSG00000132199"	0	6.33979065114197	0	0	1.5899363430426	0	0	0	0	0	0	0.999491472683083	0	0	0.951642835305683	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57685988632167	0	0	0	0	1.90281206833837	0	0.73389587718459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806602693082345	0
"ENSG00000197594"	0	1.58494766278549	0	0	0	0	0	0	1.2367945022465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849872546163001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000001561"	0.857543800144305	0	0	0	1.5899363430426	0	0	0	0	0	0	1.99898294536617	0	0.786081758278619	0.951642835305683	0.944753601631193	0	0	0	0	0	0	0	0	2.82930344582168	0	0.940848707299709	2.08994561026784	0	0	0.721446298907877	0.849872546163001	0	0.951406034169184	0	0	0	2.47613502841008	0	1.00810625735413	0	2.34523946164109	0	0	0	0.951819927544459	0	0	1.11828765485677	0	0.940498130805457	0	0	0	0.955137653088623	0	0	0
"ENSG00000143420"	0	0	0	0.913233155905206	0	0	0	0	0	0	1.0421608900406	0	0	1.57216351655724	0	0	0	0	0.987812939614616	0	0.792312776743876	1.03582952596324	0.869380451634086	0	3.77240459442891	0.734240732348245	0	0	0	0	0	1.699745092326	0	0	0	0	0	0	0.925429300987912	0	0	0	0	1.0162704333778	0	0	0	0.859888086329206	1.11828765485677	1.4013891075082	1.88099626161091	0	0	2.64656122400107	0	0.748775511805419	0	0
"ENSG00000138185"	1.71508760028861	6.33979065114197	1.08172252539591	3.65293262362082	0	0	1.67554563403485	1.00497461487729	4.947178008986	3.77475484580553	5.21080445020299	0	0	0	0	2.83426080489358	1.47065796168664	1.64150941425528	7.90250351691693	1.51010052052285	0.792312776743876	5.17914762981619	0	1.66787025488002	1.88620229721446	0.734240732348245	1.88169741459942	1.04497280513392	1.57685988632167	1.71175753323948	4.32867779344726	2.549617638489	0.789704444682442	0.951406034169184	3.941582897821	1.46779175436918	3.56981216848369	1.23806751420504	1.85085860197582	4.03242502941651	2.25130259100696	0	0	1.0162704333778	4.86259897772369	0	3.77585144595796	1.71977617265841	0	0.700694553754101	3.76199252322183	1.0681400995717	0	1.76437414933405	1.91027530617725	2.24632653541626	0	0
"ENSG00000187097"	4.28771900072152	0	0	1.82646631181041	1.5899363430426	3.10029365906284	5.02663690210456	5.02487307438645	3.7103835067395	5.66213226870829	2.0843217800812	2.99847441804925	0.970114358961374	2.35824527483586	0	5.66852160978716	2.20598694252997	0	0.987812939614616	9.81565338339852	1.58462555348775	3.10748857788971	5.21628270980452	6.67148101952006	2.82930344582168	3.67120366174122	7.52678965839767	0	4.73057965896502	0	0.721446298907877	0	3.94852222341221	5.70843620501511	3.28465241485083	3.66947938592295	1.78490608424184	1.23806751420504	3.70171720395165	0	0	0	2.79268899860906	7.11389303364463	3.89007918217895	4.7590996377223	5.03446859461062	0	6.7097259291406	2.8027782150164	0	1.0681400995717	7.6328271702966	6.17530952266917	4.77568826544311	4.49265307083252	2.41980807924704	1.7609827617314
"ENSG00000197586"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31386096594033	0.73389587718459	0	0	0	0	0	0	0	2.03254086675561	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880491380865698
"ENSG00000188833"	0	1.58494766278549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755050260261425	0	0	0	0	0	0	0	0	0	0	7.93590928798665	0	0	0	0	0	0	0	0	0	0	0	0	1.0162704333778	0	0	1.25861714865265	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000163378"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88620229721446	0	0	0	0	0	0	0	0	0.951406034169184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.955137653088623	0	0	0
"ENSG00000183495"	0	1.58494766278549	0	0	0	0	0	2.00994922975458	0	0	0	1.99898294536617	2.91034307688412	0	0.951642835305683	0.944753601631193	0.735328980843322	0	0	0	0	0	0.869380451634086	0	1.88620229721446	0.734240732348245	0	0	0	1.71175753323948	0.721446298907877	0	0.789704444682442	0	0	0	3.56981216848369	0	0	0	0	0.781746487213696	0	0	0.972519795544738	1.90363985508892	0	0	0	0.700694553754101	0	0	0	0.882187074667024	0	0.748775511805419	0	0
"ENSG00000159023"	2.57263140043291	1.58494766278549	1.08172252539591	4.56616577952603	3.1798726860852	1.03343121968761	2.51331845105228	1.00497461487729	0	2.83106613435415	1.0421608900406	3.99796589073233	0.970114358961374	2.35824527483586	3.80657134122273	2.83426080489358	1.47065796168664	0	0	1.51010052052285	1.58462555348775	0	2.60814135490226	3.33574050976003	0.943101148607228	5.87392585878596	1.88169741459942	7.31480963593744	3.15371977264334	0	2.88578519563151	0	3.94852222341221	1.90281206833837	1.9707914489105	2.93558350873836	0	4.95227005682016	4.62714650493956	2.01621251470826	1.12565129550348	0.781746487213696	5.58537799721811	4.06508173351122	2.91755938663421	1.90363985508892	0	2.57966425898762	5.59143827428384	3.50347276877051	0.940498130805457	5.34070049785849	1.2721378617161	0.882187074667024	0.955137653088623	4.49265307083252	2.41980807924704	0.880491380865698
"ENSG00000088367"	0.857543800144305	0	1.08172252539591	0	0	0	4.18886408508714	4.01989845950916	3.7103835067395	9.43688711451382	2.0843217800812	1.99898294536617	2.91034307688412	5.50257230795033	0	1.88950720326239	0	0	0.987812939614616	3.0202010410457	0.792312776743876	0	0	1.66787025488002	0	0	6.58594095109796	0	0	0	10.8216944836182	0	1.57940888936488	0	3.941582897821	4.40337526310754	0	11.1426076278454	2.77628790296374	2.01621251470826	4.50260518201392	0	3.72358533147874	7.11389303364463	0.972519795544738	5.71091956526675	1.25861714865265	0	2.23657530971354	4.20416732252461	2.82149439241637	7.47698069700189	2.5442757234322	1.76437414933405	0	3.7438775590271	1.61320538616469	0
"ENSG00000079819"	11.148069401876	38.0387439068518	9.73550272856322	16.4381968062937	9.53961805825561	21.7020556134399	17.593229157366	28.1392892165641	23.4990955426835	16.9863968061249	14.5902524605684	32.9832185985417	28.1333164098799	12.5773081324579	17.1295710355023	23.6188400407798	16.1772375785531	3.28301882851056	32.5978270072823	29.4469601501956	31.692511069755	32.1107153048604	39.1221203235339	13.3429620390401	20.748225269359	23.4957034351438	20.6986715605936	5.2248640256696	22.0760384085034	5.13527259971844	2.88578519563151	14.447833284771	33.957291121345	17.1253086150453	13.1386096594033	19.0812928067993	16.0641547581766	17.3329451988706	42.569747845444	17.1378063750202	4.50260518201392	17.1984227187013	20.4797193231331	38.6182764683566	24.3129948886184	14.2772989131669	3.77585144595796	19.7774259855717	43.6132185394139	38.5382004564756	34.7984308398019	11.7495410952887	26.7148950960381	28.2299863893448	14.3270647963293	23.212040865968	15.3254511685646	21.1317931407768
"ENSG00000082397"	1.71508760028861	1.58494766278549	1.08172252539591	0	4.76980902912781	3.10029365906284	0.837772817017427	1.00497461487729	1.2367945022465	0	0	0	0	0	0	0.944753601631193	1.47065796168664	0	0	0	0	3.10748857788971	0	3.33574050976003	1.88620229721446	1.46848146469649	0	1.04497280513392	0	0	0	1.699745092326	0	1.90281206833837	0	0.73389587718459	0	0	0	0	0	0	0	4.06508173351122	0	0	0	0.859888086329206	0	0	0	0	0	0	0	0	0	0.880491380865698
"ENSG00000095203"	1.71508760028861	0	0	0	0	0	0	0	1.2367945022465	0.943688711451382	0	0	0	0	0	0.944753601631193	0	0	0	0	0	0	0.869380451634086	1.66787025488002	0	0.734240732348245	0	0	0	0	0	0	0.789704444682442	0	0	0.73389587718459	0	0	0	0	0	0	0.930896332869685	2.03254086675561	0.972519795544738	0.951819927544459	0	0	0	4.20416732252461	0	0	0	0.882187074667024	0	0	0.806602693082345	0
"ENSG00000115109"	0	0	0	0	0	1.03343121968761	0	3.01492384463187	0	0	0	0.999491472683083	0.970114358961374	0	0.951642835305683	0	0	0	0	0	0	0	1.73876090326817	0	1.88620229721446	0	1.88169741459942	0	1.57685988632167	0	0	0	0.789704444682442	0	0	0	0	1.23806751420504	0.925429300987912	0	1.12565129550348	0	4.65448166434842	1.0162704333778	0	0	0	0	0	0.700694553754101	0.940498130805457	0	0	0	0	0.748775511805419	0	0
"ENSG00000166947"	0	0	0	0	4.76980902912781	0	0	2.00994922975458	0	0.943688711451382	0	0.999491472683083	0	0	0	0	0	0	0	0	0	0	0.869380451634086	0	0	2.20272219704473	0	0	0	0	0	0	0.789704444682442	0	0	0	0	0	0	0	0	0	0	4.06508173351122	0	0	2.51723429730531	0	3.3548629645703	0.700694553754101	0	0	0	0	0	0	0	0
"ENSG00000119888"	40.3045586067823	23.7742149417824	33.5333982872733	26.483761521251	25.4389814886816	33.0697990300037	25.1331845105228	49.2437561289872	30.9198625561625	25.4795952091873	30.2226658111773	34.9822015439079	25.2229733329957	53.4535595629461	29.5009278944762	39.6796512685101	26.4718433103596	6.56603765702113	25.68313642998	27.1818093694113	35.6540749534744	20.7165905192647	30.428315807193	36.6931456073603	18.8620229721446	41.1174810115017	31.0480073408904	19.8544832975445	52.0363762486152	30.8116355983106	23.0862815650521	15.297705830934	31.5881777872977	25.687962922568	34.8173155974188	30.0897309645682	37.4830277690787	33.4278228835361	37.0171720395165	24.1945501764991	27.0156310920835	26.5793805652657	41.8903349791358	41.66708776849	22.367955297529	26.6509579712449	86.8445832570331	25.7966425898762	52.5595197782681	46.2458405477707	33.8579327089964	46.9981643811547	57.2462037772245	22.0546768666756	25.7887166333928	19.4681633069409	40.3301346541173	31.6976897111651
"ENSG00000086289"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987812939614616	0	0	1.03582952596324	0	0	0.943101148607228	0	0	0	0	0	0	0	0	0	0	0	0	1.23806751420504	0	0	0	0	0	0	0	0	0	0	0	0.700694553754101	1.88099626161091	0	0	0	0.955137653088623	0.748775511805419	0	0
"ENSG00000142627"	0	0	0	0	3.1798726860852	0	0.837772817017427	0	0	0	0	0	0	0	2.85492850591705	0	2.20598694252997	1.64150941425528	0.987812939614616	0	0	0	0	0	0	0.734240732348245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50260518201392	0.781746487213696	0	0	0	0	1.25861714865265	0	0	0.700694553754101	0.940498130805457	0	0	0	0	0.748775511805419	0	0
"ENSG00000133216"	0	3.16989532557098	0	0	0	4.13372487875046	3.35109126806971	4.01989845950916	2.473589004493	0.943688711451382	0	8.99542325414775	4.85057179480687	0	3.80657134122273	0	0	0	0	6.79545234235282	3.96156388371938	7.25080668174266	10.432565419609	0.833935127440008	0.943101148607228	1.46848146469649	0	5.2248640256696	6.30743954528669	0	3.60723149453939	0	9.47645333618931	0	0	2.20168763155377	0	1.23806751420504	3.70171720395165	0	1.12565129550348	7.81746487213696	13.9634449930453	4.06508173351122	3.89007918217895	1.90363985508892	6.29308574326327	0	3.3548629645703	3.50347276877051	0.940498130805457	2.1362801991434	2.5442757234322	1.76437414933405	0	2.24632653541626	5.64621885157642	0.880491380865698
